group,sector,n_stocks,n_with_data,median_rs_rating,price_trend_annualised,composite_score,rank,pct_halal,n_halal,n_questionable,n_haram
ELECTRONIC-COMPONENTS/CONNECTORS,ELECTRONICS,8,4,61.0,0.3252171199826101,0.41029256608596,64,1.0,8,0,0
OFFICE EQUIPMENT/SUPPLIES,OFFICE,7,4,63.0,0.2607352057104507,0.4063917312677459,65,1.0,7,0,0
MEDICAL-ETHICAL DRUGS,MEDICAL,13,12,64.5,0.18576374189850184,0.3810315483195152,66,1.0,13,0,0
OIL&GAS-DRILLING,ENERGY,7,6,70.5,-0.005112153873476243,0.3714956473476789,67,1.0,7,0,0
MACHINERY-GENERAL INDUSTRIAL,MACHINERY,11,11,68.5,0.04998589680415041,0.36748507296758953,68,1.0,11,0,0
BANKS-MIDWEST,BANKS,7,6,61.5,0.2154048546707412,0.3303270719852622,69,0.0,0,0,7
LEISURE-HOTELS & MOTELS,LEISURE,7,5,58.0,0.3040225334006598,0.31672919528661125,70,0.0,0,7,0
MEDICAL-LONG-TERM CARE,MEDICAL,4,3,79.0,-0.34183851909090557,0.3020739269514774,71,1.0,4,0,0
LEISURE-MOVIES & RELATED,LEISURE,7,6,72.0,-0.13753840417128393,0.29769610658998225,72,0.0,0,6,1
ELECTRONIC-SCIENTIFIC INSTR,ELECTRONICS,8,7,64.0,0.08231270046003714,0.2811976165559833,73,1.0,8,0,0
HOUSEHOLD-APPLIANCES & WARES,HOUSEHOLD,5,5,70.0,-0.11296616766612126,0.2679496288054099,74,1.0,5,0,0
COMPUTER SFTWR-ENTERPRISE,SOFTWARE,32,29,57.0,0.2710861201837582,0.2637294482845216,75,0.96875,31,1,0
OIL&GAS-INTEGRATED,ENERGY,8,8,63.0,0.04846762071154398,0.22743178502124842,76,1.0,8,0,0
RETAIL-INTERNET,RETAIL,9,8,49.5,0.4421970743317476,0.21875454283761048,77,1.0,9,0,0
REIT-RETAIL,FINANCE,9,5,52.0,0.3399052611453645,0.19559244070965953,78,0.0,0,9,0
INTERNET-E-COMMERCE,INTERNET,12,9,64.0,-0.02484317341805344,0.19085594036779693,79,1.0,12,0,0
OIL&GAS-TRANSPORT/PIPELINE,ENERGY,10,9,54.0,0.274172153645768,0.19063674170797967,80,1.0,10,0,0
OFFICE-AUTOMATION,OFFICE,3,3,53.0,0.303373299764249,0.1900243353288395,81,1.0,3,0,0
CHEMICALS-PLASTICS,CHEMICAL,4,4,62.5,-0.0050950679569295625,0.16965805255800018,82,1.0,4,0,0
OIL&GAS-US E&P,ENERGY,16,12,56.0,0.18293178605556665,0.16417621475655142,83,1.0,16,0,0
POLLUTION CONTROL,BUSINESS_PRODUCTS,5,3,58.0,0.10147494682437136,0.14596404899149007,84,1.0,5,0,0
CONSUMER PRODUCTS-ELECTRONICS,CONSUMER,4,3,52.0,0.2580026795658845,0.12654147564125962,85,1.0,4,0,0
COMPUTER-NETWORKING,COMPUTER,7,4,45.0,0.4638163011173692,0.12343967236679806,86,1.0,7,0,0
MACHINERY-TOOLS & RELATED,MACHINERY,6,6,58.0,0.06287356265249425,0.1134197411242521,87,1.0,6,0,0
MEDICAL-OUTPATIENT/HOME CARE,MEDICAL,5,3,56.0,0.105358113111376,0.09877489434153264,88,1.0,5,0,0
INTERNET-SERVICES,INTERNET,10,10,50.5,0.26462873078536703,0.09428056037138291,89,1.0,10,0,0
TELECOM-WIRELESS SVCS,TELECOM,6,3,50.0,0.2699801587045702,0.08617652730074242,90,1.0,6,0,0
RETAIL-CONSUMER ELECTRONICS,RETAIL,3,2,44.0,0.44115808881855484,0.07910533833306657,91,1.0,3,0,0
INSURANCE-PROP/CAS/TITLE,INSURANCE,12,12,57.5,0.03113713975288605,0.07404743980169369,92,0.0,0,0,12
REIT-INDUSTRIAL/OFFICE,FINANCE,12,10,48.5,0.28128896756501764,0.05786358202221777,93,0.0,0,12,0
RETAIL/WHLSL-COMPUTER/CELL,RETAIL,2,2,40.5,0.4990248730184343,0.03958179600743883,94,1.0,2,0,0
RETAIL-APPAREL/SHOES/ACC,RETAIL,15,11,53.0,0.10503389499274166,0.0228070505198845,95,1.0,15,0,0
MEDIA-PERIODICALS,MEDIA,2,1,42.0,0.3556441666479512,-0.04345329934487818,96,1.0,2,0,0
METAL ORES-SILVER,METALS,8,7,76.0,-0.6689599254646871,-0.049412231378478166,97,1.0,8,0,0
COMMERCIAL SVCS-SCHOOLS,BUSINESS_PRODUCTS,4,4,46.0,0.1863561921102721,-0.08525171417179239,98,1.0,4,0,0
AUTO/TRUCK-ORIGINAL EQUIPMENT,AUTO,9,9,45.0,0.20058938801080425,-0.09848339808423168,99,1.0,9,0,0
MEDIA-NEWSPAPERS,MEDIA,4,2,55.0,-0.10166354452554077,-0.10099378105758354,100,1.0,4,0,0
ENERGY-OTHER/ALTERNATIVE,ENERGY,6,6,18.5,0.9812659034190071,-0.10894027581169818,101,1.0,6,0,0
COMPUTER SFTWR-HEALTHCARE,SOFTWARE,7,7,44.0,0.2101815570977421,-0.11562786928868105,102,1.0,7,0,0
TOBACCO,ALCOHOL_TOBACCO,4,3,44.0,0.19893530964741352,-0.1251094292696644,103,0.0,0,0,4
CHEMICALS-PAINTS,CHEMICAL,4,4,51.5,-0.03594083356445331,-0.1338940971807299,104,1.0,4,0,0
CONSUMER PRODUCTS-PERSONAL,CONSUMER,8,8,50.0,-0.00015075718177036556,-0.14156721504590755,105,1.0,8,0,0
RETAIL/WHLSL-FOOD,RETAIL,7,7,49.0,0.01602710935800605,-0.15315937329516993,106,1.0,7,0,0
ELECTRONIC-MEASURING INSTR,ELECTRONICS,7,6,41.5,0.22625483224819803,-0.1651554570747157,107,1.0,7,0,0
METAL ORES-GOLD,METALS,10,7,71.0,-0.705898386015085,-0.20671205051424935,108,1.0,10,0,0
INSURANCE-DIVERSIFIED,INSURANCE,8,7,46.0,0.03634413963663352,-0.21172485818550218,109,0.0,0,2,6
REIT-RESIDENTIAL/COMMERCIAL,FINANCE,9,9,39.0,0.23103583293398958,-0.22420340959852914,110,0.0,0,9,0
UTILITY-WATER SUPPLY,UTILITY,9,8,43.0,0.10580775311504005,-0.22885551972455934,111,1.0,9,0,0
MEDICAL-BIOMED/BIOTECH,MEDICAL,23,18,46.5,-0.012892142528863209,-0.24061955554745468,112,1.0,23,0,0
FINANCE-INVESTMENT BANKS/BROKERS,FINANCE,10,9,33.0,0.34202447472211595,-0.2820193781022138,113,0.0,0,0,10
PAPER & PAPER PRODUCTS,BUSINESS_PRODUCTS,5,3,43.0,0.03940103133991589,-0.28484213378691625,114,1.0,5,0,0
FOOD-DAIRY PRODUCTS,FOOD_BEVERAGE,3,3,42.0,0.011355560452457782,-0.33371839308655504,115,1.0,3,0,0
OIL&GAS-FIELD SERVICES,ENERGY,7,6,47.5,-0.15807722274986166,-0.3377916442081518,116,1.0,7,0,0
FINANCE-CREDIT CARD/PAYMENT,FINANCE,10,8,37.5,0.12202911977709989,-0.35395275343481203,117,0.6,6,2,2
APPAREL-CLOTHING MFG,APPAREL,10,8,37.0,0.12323333141818897,-0.36555324877597645,118,1.0,10,0,0
CHEMICALS-SPECIALTY,CHEMICAL,8,5,41.0,-0.011020505630878568,-0.3778148534404411,119,1.0,8,0,0
LEISURE-TOYS/GAMES/HOBBY,LEISURE,5,5,51.0,-0.31792234718423484,-0.38424466908550065,120,1.0,5,0,0
LEISURE-TRAVEL BOOKING,LEISURE,5,4,31.5,0.2349097205584351,-0.41017363675520324,121,1.0,5,0,0
COMMERCIAL SVCS-ADVERTISING,BUSINESS_PRODUCTS,6,5,39.0,0.005489934925051753,-0.4143581229713006,122,1.0,6,0,0
MEDICAL-PRODUCTS,MEDICAL,14,14,45.5,-0.19567779460188273,-0.4199551805919103,123,1.0,14,0,0
COMMERCIAL SVCS-SECURITY/SAFETY,BUSINESS_PRODUCTS,4,3,38.0,0.02164433597777922,-0.4259700646571199,124,1.0,4,0,0
COMPUTER SFTWR-FINANCIAL,SOFTWARE,10,10,43.5,-0.14771266786371778,-0.42997942721872084,125,1.0,10,0,0
UTILITY-ELECTRIC POWER,UTILITY,19,17,36.0,0.06305069171854565,-0.4415239229066546,126,1.0,19,0,0
AGRICULTURAL OPERATIONS,AGRICULTURE,6,6,37.0,0.030598643575113327,-0.4436523083052177,127,1.0,6,0,0
TELECOM-CABLE/SATELLITE EQUIP,TELECOM,5,3,18.0,0.5654386619125675,-0.47213438088260457,128,1.0,5,0,0
BEVERAGES-NON-ALCOHOLIC,FOOD_BEVERAGE,7,7,35.0,0.04758807405487126,-0.4797917478729612,129,1.0,7,0,0
CONSUMER SVCS-PERSONAL,CONSUMER,4,3,44.0,-0.2363827883770811,-0.4921202633684851,130,1.0,4,0,0
BUILDING-RESIDENTIAL/COMMERCIAL,BUILDING,11,10,46.0,-0.31018387611578147,-0.5038779680080736,131,1.0,11,0,0
INSURANCE-BROKERS,INSURANCE,8,7,35.0,0.015219148947449399,-0.5070815533197559,132,0.0,0,0,8
COMPUTER SFTWR-GAMING,SOFTWARE,8,4,44.0,-0.2750807090146798,-0.5247459598317088,133,0.0,0,8,0
MEDIA-DIVERSIFIED,MEDIA,9,9,36.5,-0.06083041606212156,-0.5333506688889317,134,0.0,0,8,1
BUILDING-WOOD PRODUCTS,BUILDING,5,3,39.0,-0.18745383449915895,-0.5770264201817823,135,1.0,5,0,0
UTILITY-DIVERSIFIED,UTILITY,12,10,31.0,0.0439131290819914,-0.5838160444054207,136,1.0,12,0,0
CONSUMER PRODUCTS-SOAPS/CLEANERS,CONSUMER,4,4,37.5,-0.17726351064425053,-0.606282345126608,137,1.0,4,0,0
FINANCE-INVESTMENT MGMT,FINANCE,12,12,26.0,0.15090333753221968,-0.6197715383216128,138,0.16666666666666666,2,9,1
BUILDING-A/C & HEATING,BUILDING,5,5,29.0,0.04761643464715063,-0.6311568372111215,139,1.0,5,0,0
RETAIL-SUPER/MINI MARKETS,RETAIL,6,5,28.0,-0.012994807442772162,-0.7074888602530143,140,1.0,6,0,0
MACHINERY-MATERIAL HANDLING,MACHINERY,7,4,32.0,-0.13429601184577394,-0.7088302745261741,141,1.0,7,0,0
ENERGY-SOLAR,ENERGY,10,8,21.5,0.16960066135723828,-0.7175498258834977,142,1.0,10,0,0
HOUSEHOLD-AUDIO/VIDEO,HOUSEHOLD,4,2,27.0,0.004082147888540216,-0.7183230088334667,143,1.0,4,0,0
BUILDING-CONSTRUCTION PRODUCTS,BUILDING,6,4,35.5,-0.2632604918295862,-0.7292482433634871,144,1.0,6,0,0
APPAREL-SHOES & RELATED,APPAREL,8,7,20.0,0.1982449829422901,-0.7312474335193642,145,1.0,8,0,0
COMMERCIAL SVCS-WASTE MGMT,BUSINESS_PRODUCTS,5,4,28.0,-0.04994804591368131,-0.7386436386447407,146,1.0,5,0,0
FINANCE-SERVICES,FINANCE,10,9,27.0,-0.027046752703165176,-0.7445673662874456,147,0.6,6,4,0
AUTO/TRUCK-REPLACEMENT PARTS,AUTO,6,5,40.0,-0.42884605098825,-0.7553094515950245,148,1.0,6,0,0
CHEMICALS-FERTILIZERS,CHEMICAL,5,5,23.0,0.06075217896681062,-0.7714712676024795,149,1.0,5,0,0
UTILITY-GAS DISTRIBUTION,UTILITY,10,8,28.0,-0.10424023704159936,-0.7844166548398739,150,1.0,10,0,0
AEROSPACE-DEFENSE,AEROSPACE,13,13,34.0,-0.2922381111867054,-0.7915261344829712,151,0.0,0,13,0
BEVERAGES-ALCOHOLIC,ALCOHOL_TOBACCO,6,4,34.0,-0.32236663218107087,-0.8169270853519692,152,0.0,0,0,6
LEISURE-RESTAURANTS,LEISURE,16,14,30.0,-0.20875490768061902,-0.8220685681732054,153,0.1875,3,9,4
LEISURE-GAMING/EQUIPMENT,LEISURE,12,10,24.0,-0.03760680342182169,-0.8291649029182786,154,0.0,0,0,12
RETAIL-JEWELRY,RETAIL,3,2,25.0,-0.07484847122112856,-0.8353313522358377,155,1.0,3,0,0
COMMERCIAL SVCS-CONSULTING,BUSINESS_PRODUCTS,8,8,33.0,-0.33227036957811623,-0.8505082931237016,156,1.0,8,0,0
BUILDING-CEMENT/CONCRETE,BUILDING,5,4,27.0,-0.1850325110769896,-0.8777630345117643,157,1.0,5,0,0
RETAIL/WHLSL-AUTO,RETAIL,12,12,29.5,-0.27087207333537006,-0.8870544651392862,158,1.0,12,0,0
FOOD-CONFECTIONERY,FOOD_BEVERAGE,3,3,32.0,-0.359831839275239,-0.8989764975288255,159,1.0,3,0,0
BUILDING-MAINT & SVCS,BUILDING,5,4,26.0,-0.20918323782140621,-0.9233556874026049,160,1.0,5,0,0
COMPUTER SFTWR-DESIGN,SOFTWARE,9,5,16.0,0.08879172601729426,-0.9244520023062679,161,1.0,9,0,0
TELECOM-CONSUMER PRODUCTS,TELECOM,4,2,24.5,-0.18394090501264598,-0.9399214660243496,162,1.0,4,0,0
LEISURE-PRODUCTS,LEISURE,8,6,27.0,-0.2606755675206084,-0.9415366781189147,163,1.0,8,0,0
CHEMICALS-AGRICULTURAL,CHEMICAL,4,3,17.0,0.03706397282527613,-0.9428314754032945,164,1.0,4,0,0
MEDICAL-SYSTEMS/EQUIPMENT,MEDICAL,10,7,32.0,-0.4462028502013026,-0.9717947352859639,165,1.0,10,0,0
RETAIL/WHLSL-AUTOMOTIVE PARTS,RETAIL,5,4,31.5,-0.4329121073642879,-0.9732052387207306,166,1.0,5,0,0
CONSUMER SVCS-EDUCATION,CONSUMER,4,4,9.5,0.22524245335886597,-0.9734169788859655,167,1.0,4,0,0
INTERNET-CONTENT,INTERNET,10,9,15.0,0.060091530361235705,-0.9738802512532926,168,0.0,0,10,0
RETAIL-LEISURE PRODUCTS,RETAIL,6,3,19.0,-0.08002795401280834,-0.9910871042936886,169,1.0,6,0,0
ELECTRONIC-MILITARY SYSTEMS,ELECTRONICS,7,7,22.0,-0.17649394663603965,-0.9967217854719863,170,0.0,0,7,0
ENERGY-COAL,ENERGY,6,4,28.5,-0.3843266575875378,-1.0079379992980995,171,1.0,6,0,0
REIT-MORTGAGE,FINANCE,7,7,20.0,-0.14654236214407051,-1.0219330073126753,172,0.0,0,0,7
CONSUMER SVCS-FUNERAL,CONSUMER,4,3,19.0,-0.12075891769347967,-1.0254268320052868,173,1.0,4,0,0
RETAIL-RESTAURANTS,RETAIL,19,17,20.0,-0.18263289702317295,-1.0523604519081597,174,0.5263157894736842,10,5,4
TELECOM-WIRELESS EQUIPMENT,TELECOM,7,4,29.5,-0.4982003422058936,-1.078711871415368,175,1.0,7,0,0
MACHINERY-FARM,MACHINERY,5,5,17.0,-0.12668058712775954,-1.0808823117921975,176,1.0,5,0,0
FOOD-MISC PREPARATION,FOOD_BEVERAGE,7,6,18.0,-0.15974537027231567,-1.0835272858298832,177,1.0,7,0,0
OFFICE-OUTSOURCING SVCS,OFFICE,4,3,22.0,-0.31100000575181,-1.1101220350169674,178,1.0,4,0,0
FOOD-MEAT PRODUCTS,FOOD_BEVERAGE,4,3,23.0,-0.3453233520179547,-1.1138280866967647,179,0.0,0,4,0
AUTO MANUFACTURERS,AUTO,9,7,21.0,-0.301003085269503,-1.1269252657632522,180,0.7777777777777778,7,2,0
FOOD-CANNED,FOOD_BEVERAGE,4,3,18.0,-0.21326004715695754,-1.1286447902228574,181,1.0,4,0,0
RETAIL/WHLSL-BUILDING PRODUCTS,RETAIL,6,5,22.0,-0.33834713082516243,-1.1331780283903718,182,1.0,6,0,0
FINANCE-MORTGAGE & RELATED SVC,FINANCE,7,5,13.0,-0.12162619720114774,-1.1775470234667582,183,0.0,0,0,7
TELECOM-SVCS-DOMESTIC,TELECOM,8,4,16.0,-0.3161089763688121,-1.2658183392086257,184,1.0,8,0,0
MEDICAL-HOSPITALS,MEDICAL,6,4,25.0,-0.6431932742971869,-1.3144952123630982,185,1.0,6,0,0
COMPUTER-TECH SERVICES,COMPUTER,6,5,14.0,-0.327274682961084,-1.3256949961993647,186,1.0,6,0,0
CHEMICALS-BASIC,CHEMICAL,7,7,13.0,-0.45598322823884846,-1.4594389397570084,187,1.0,7,0,0
FOOD-PACKAGED,FOOD_BEVERAGE,7,6,11.5,-0.46492166738737345,-1.5048220675381694,188,1.0,7,0,0
COMPUTER SFTWR-SPECIALTY,SOFTWARE,10,7,8.0,-0.4294170534205603,-1.5631988548511804,189,1.0,10,0,0
COMPUTER-SERVICES,COMPUTER,10,9,11.0,-0.6407884616076542,-1.6657087465937581,190,1.0,10,0,0
BUILDING-MOBILE/MFG & RV,BUILDING,5,4,14.0,-0.8310805750181955,-1.7504469683936767,191,1.0,5,0,0
CONSUMER PRODUCTS-PET,CONSUMER,7,7,10.0,-0.9469552773830817,-1.949065371472583,192,1.0,7,0,0
MEDIA-CABLE/SATELLITE TV,MEDIA,8,5,7.0,-1.5730547852656371,-2.5526159463980616,193,0.0,0,8,0
COMPUTER-INTEGRATED SYSTEMS,COMPUTER,0,0,,,,,0.0,0,0,0
COMPUTER-LOCAL NETWORKS,COMPUTER,0,0,,,,,0.0,0,0,0
FINANCE-ETFS/CLOSED-END FUNDS,FINANCE,0,0,,,,,0.0,0,0,0
FOOD-FLOUR & GRAIN,FOOD_BEVERAGE,0,0,,,,,0.0,0,0,0
